epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
81,3862.99,0.72502,1.75882,1.20036,0.54076,0.95494,0.71097,0.69935,0.19484,6718.53,0.58241,0.00505,0.00505,0.00505
82,3911.35,0.72338,1.75595,1.19591,0.53976,0.95565,0.70755,0.69576,0.19334,6781.43,0.58193,0.00495281,0.00495281,0.00495281
83,3959.81,0.72318,1.76609,1.20352,0.53823,0.95497,0.70275,0.69108,0.19395,6813.71,0.58235,0.00485566,0.00485566,0.00485566
84,4007.99,0.7206,1.75595,1.19716,0.53855,0.95598,0.69534,0.68377,0.19496,6847.23,0.5819,0.00475859,0.00475859,0.00475859
85,4056.12,0.71631,1.73716,1.19709,0.53823,0.95716,0.69028,0.67864,0.1941,6847.65,0.58242,0.00466163,0.00466163,0.00466163
86,4104.66,0.71358,1.74379,1.19753,0.53762,0.95852,0.69488,0.68353,0.19291,6843.92,0.58232,0.00456482,0.00456482,0.00456482
87,4153.56,0.7148,1.7443,1.19474,0.53731,0.95822,0.70182,0.69036,0.19244,6865.02,0.58167,0.00446819,0.00446819,0.00446819
88,4201.96,0.71004,1.73719,1.19522,0.53857,0.95814,0.70508,0.69387,0.19325,6880.34,0.5816,0.00437179,0.00437179,0.00437179
89,4250.15,0.71316,1.72973,1.19681,0.53817,0.9594,0.70473,0.6934,0.19234,6867.1,0.5819,0.00427565,0.00427565,0.00427565
90,4298.57,0.71339,1.72063,1.19875,0.53856,0.95765,0.70687,0.69574,0.19125,6863.78,0.58184,0.00417981,0.00417981,0.00417981
91,4347.3,0.70473,1.70391,1.19361,0.53925,0.95742,0.71223,0.70106,0.19069,6864.6,0.58159,0.0040843,0.0040843,0.0040843
92,4395.82,0.71185,1.72052,1.19434,0.54056,0.95813,0.71496,0.70402,0.19075,6857.56,0.58117,0.00398917,0.00398917,0.00398917
93,4443.71,0.70599,1.70298,1.19379,0.54269,0.95776,0.71668,0.70581,0.1908,6861.7,0.58128,0.00389445,0.00389445,0.00389445
94,4491.79,0.70842,1.72075,1.19485,0.54254,0.95715,0.71967,0.70858,0.19028,6852.18,0.58125,0.00380017,0.00380017,0.00380017
95,4539.68,0.70757,1.70771,1.19319,0.54252,0.95766,0.72326,0.71236,0.19017,6858.38,0.58137,0.00370637,0.00370637,0.00370637
96,4588.22,0.70573,1.68009,1.19219,0.54335,0.95737,0.72581,0.71499,0.18929,6849.28,0.58136,0.00361309,0.00361309,0.00361309
97,4636.44,0.70381,1.70248,1.19605,0.5439,0.95757,0.72768,0.71672,0.18921,6845.14,0.58145,0.00352037,0.00352037,0.00352037
98,4684.79,0.70406,1.69488,1.19591,0.54421,0.95899,0.72806,0.71715,0.18844,6841.42,0.58136,0.00342823,0.00342823,0.00342823
99,4732.69,0.70336,1.68401,1.194,0.54277,0.95826,0.72852,0.7176,0.18808,6836.04,0.58117,0.00333672,0.00333672,0.00333672
100,4781.15,0.70276,1.68312,1.19446,0.54434,0.95779,0.72743,0.71649,0.18808,6829.83,0.58124,0.00324587,0.00324587,0.00324587
101,4829.4,0.69614,1.66378,1.1916,0.54523,0.95749,0.72831,0.71755,0.1883,6815.34,0.58142,0.00315572,0.00315572,0.00315572
102,4877.11,0.69408,1.6583,1.18945,0.54518,0.9566,0.7271,0.7163,0.18852,6827.75,0.58136,0.00306629,0.00306629,0.00306629
